Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time,(REF) CH1 Voltage,(REF) CH1 Current,(REF) CH1 Time,(REF) CH2 Voltage,(REF) CH2 Current,(REF) CH2 Time
1,1,403,200.00000E-009,8.88070E-009,68.05854E+000,16.88400E+000,9.19200E-006,68.05854E+000,200.00000E-009,8.88070E-009,68.05854E+000,16.88400E+000,9.19200E-006,68.05854E+000
1,1,404,200.00000E-009,8.47140E-009,68.22680E+000,16.92600E+000,1.73800E-006,68.22680E+000,200.00000E-009,8.47140E-009,68.22680E+000,16.92600E+000,1.73800E-006,68.22680E+000
1,1,405,200.00000E-009,8.08850E-009,68.39502E+000,16.96800E+000,-7.42600E-006,68.39502E+000,200.00000E-009,8.08850E-009,68.39502E+000,16.96800E+000,-7.42600E-006,68.39502E+000
1,1,406,100.00000E-009,7.71830E-009,68.56389E+000,17.01000E+000,-13.10500E-006,68.56389E+000,100.00000E-009,7.71830E-009,68.56389E+000,17.01000E+000,-13.10500E-006,68.56389E+000
1,1,407,100.00000E-009,7.35560E-009,68.73218E+000,17.05200E+000,-13.33500E-006,68.73218E+000,100.00000E-009,7.35560E-009,68.73218E+000,17.05200E+000,-13.33500E-006,68.73218E+000
1,1,408,100.00000E-009,7.02060E-009,68.90042E+000,17.09400E+000,-7.98400E-006,68.90042E+000,100.00000E-009,7.02060E-009,68.90042E+000,17.09400E+000,-7.98400E-006,68.90042E+000
1,1,409,100.00000E-009,6.71860E-009,69.06865E+000,17.13600E+000,-499.00000E-009,69.06865E+000,100.00000E-009,6.71860E-009,69.06865E+000,17.13600E+000,-499.00000E-009,69.06865E+000
1,1,410,100.00000E-009,6.42990E-009,69.23692E+000,17.17800E+000,8.96100E-006,69.23692E+000,100.00000E-009,6.42990E-009,69.23692E+000,17.17800E+000,8.96100E-006,69.23692E+000
1,1,411,100.00000E-009,6.14610E-009,69.40516E+000,17.22000E+000,13.25800E-006,69.40516E+000,100.00000E-009,6.14610E-009,69.40516E+000,17.22000E+000,13.25800E-006,69.40516E+000
1,1,412,100.00000E-009,5.87800E-009,69.57339E+000,17.26200E+000,14.70200E-006,69.57339E+000,100.00000E-009,5.87800E-009,69.57339E+000,17.26200E+000,14.70200E-006,69.57339E+000
1,1,413,100.00000E-009,5.62680E-009,69.74166E+000,17.30400E+000,11.13000E-006,69.74166E+000,100.00000E-009,5.62680E-009,69.74166E+000,17.30400E+000,11.13000E-006,69.74166E+000
1,1,414,100.00000E-009,5.39100E-009,69.90991E+000,17.34600E+000,3.71500E-006,69.90991E+000,100.00000E-009,5.39100E-009,69.90991E+000,17.34600E+000,3.71500E-006,69.90991E+000
1,1,415,100.00000E-009,5.14490E-009,70.07816E+000,17.38800E+000,-4.80200E-006,70.07816E+000,100.00000E-009,5.14490E-009,70.07816E+000,17.38800E+000,-4.80200E-006,70.07816E+000
1,1,416,100.00000E-009,4.90820E-009,70.24698E+000,17.43000E+000,-12.48300E-006,70.24698E+000,100.00000E-009,4.90820E-009,70.24698E+000,17.43000E+000,-12.48300E-006,70.24698E+000
1,1,417,100.00000E-009,4.73270E-009,70.41523E+000,17.47200E+000,-13.84600E-006,70.41523E+000,100.00000E-009,4.73270E-009,70.41523E+000,17.47200E+000,-13.84600E-006,70.41523E+000
1,1,418,100.00000E-009,4.55340E-009,70.58347E+000,17.51400E+000,-10.10700E-006,70.58347E+000,100.00000E-009,4.55340E-009,70.58347E+000,17.51400E+000,-10.10700E-006,70.58347E+000
1,1,419,100.00000E-009,4.37070E-009,70.75171E+000,17.55600E+000,-2.76900E-006,70.75171E+000,100.00000E-009,4.37070E-009,70.75171E+000,17.55600E+000,-2.76900E-006,70.75171E+000
1,1,420,0.00000E+000,4.22660E-009,70.91996E+000,17.59800E+000,5.81500E-006,70.91996E+000,0.00000E+000,4.22660E-009,70.91996E+000,17.59800E+000,5.81500E-006,70.91996E+000
1,1,421,100.00000E-009,4.10880E-009,71.08819E+000,17.64000E+000,11.08400E-006,71.08819E+000,100.00000E-009,4.10880E-009,71.08819E+000,17.64000E+000,11.08400E-006,71.08819E+000
1,1,422,0.00000E+000,3.98780E-009,71.25644E+000,17.68200E+000,15.37300E-006,71.25644E+000,0.00000E+000,3.98780E-009,71.25644E+000,17.68200E+000,15.37300E-006,71.25644E+000
1,1,423,100.00000E-009,3.88760E-009,71.42471E+000,17.72400E+000,13.24500E-006,71.42471E+000,100.00000E-009,3.88760E-009,71.42471E+000,17.72400E+000,13.24500E-006,71.42471E+000
1,1,424,0.00000E+000,3.80660E-009,71.59295E+000,17.76600E+000,6.21300E-006,71.59295E+000,0.00000E+000,3.80660E-009,71.59295E+000,17.76600E+000,6.21300E-006,71.59295E+000
1,1,425,0.00000E+000,3.73590E-009,71.76119E+000,17.80800E+000,-1.83700E-006,71.76119E+000,0.00000E+000,3.73590E-009,71.76119E+000,17.80800E+000,-1.83700E-006,71.76119E+000
1,1,426,100.00000E-009,3.66770E-009,71.92945E+000,17.85000E+000,-9.06900E-006,71.92945E+000,100.00000E-009,3.66770E-009,71.92945E+000,17.85000E+000,-9.06900E-006,71.92945E+000
1,1,427,100.00000E-009,3.60020E-009,72.09769E+000,17.89200E+000,-12.98100E-006,72.09769E+000,100.00000E-009,3.60020E-009,72.09769E+000,17.89200E+000,-12.98100E-006,72.09769E+000
1,1,428,0.00000E+000,3.55750E-009,72.26594E+000,17.93400E+000,-13.14900E-006,72.26594E+000,0.00000E+000,3.55750E-009,72.26594E+000,17.93400E+000,-13.14900E-006,72.26594E+000
1,1,429,0.00000E+000,3.53120E-009,72.43420E+000,17.97600E+000,-8.00000E-006,72.43420E+000,0.00000E+000,3.53120E-009,72.43420E+000,17.97600E+000,-8.00000E-006,72.43420E+000
1,1,430,0.00000E+000,3.47720E-009,72.60259E+000,18.01800E+000,448.00000E-009,72.60259E+000,0.00000E+000,3.47720E-009,72.60259E+000,18.01800E+000,448.00000E-009,72.60259E+000
1,1,431,0.00000E+000,3.44760E-009,72.77086E+000,18.06000E+000,9.42600E-006,72.77086E+000,0.00000E+000,3.44760E-009,72.77086E+000,18.06000E+000,9.42600E-006,72.77086E+000
1,1,432,100.00000E-009,3.46160E-009,72.93910E+000,18.10200E+000,13.49000E-006,72.93910E+000,100.00000E-009,3.46160E-009,72.93910E+000,18.10200E+000,13.49000E-006,72.93910E+000
1,1,433,0.00000E+000,3.45060E-009,73.10759E+000,18.14400E+000,13.92500E-006,73.10759E+000,0.00000E+000,3.45060E-009,73.10759E+000,18.14400E+000,13.92500E-006,73.10759E+000
1,1,434,0.00000E+000,3.46130E-009,73.27586E+000,18.18600E+000,9.25200E-006,73.27586E+000,0.00000E+000,3.46130E-009,73.27586E+000,18.18600E+000,9.25200E-006,73.27586E+000
1,1,435,0.00000E+000,3.47420E-009,73.44409E+000,18.22800E+000,2.22400E-006,73.44409E+000,0.00000E+000,3.47420E-009,73.44409E+000,18.22800E+000,2.22400E-006,73.44409E+000
1,1,436,0.00000E+000,3.51160E-009,73.61232E+000,18.27000E+000,-7.04900E-006,73.61232E+000,0.00000E+000,3.51160E-009,73.61232E+000,18.27000E+000,-7.04900E-006,73.61232E+000
1,1,437,0.00000E+000,3.56380E-009,73.78059E+000,18.31200E+000,-11.83000E-006,73.78059E+000,0.00000E+000,3.56380E-009,73.78059E+000,18.31200E+000,-11.83000E-006,73.78059E+000
1,1,438,0.00000E+000,3.61760E-009,73.94884E+000,18.35400E+000,-14.09700E-006,73.94884E+000,0.00000E+000,3.61760E-009,73.94884E+000,18.35400E+000,-14.09700E-006,73.94884E+000
1,1,439,0.00000E+000,3.67460E-009,74.11706E+000,18.39600E+000,-11.45100E-006,74.11706E+000,0.00000E+000,3.67460E-009,74.11706E+000,18.39600E+000,-11.45100E-006,74.11706E+000
1,1,440,0.00000E+000,3.74030E-009,74.28544E+000,18.43800E+000,-2.97400E-006,74.28544E+000,0.00000E+000,3.74030E-009,74.28544E+000,18.43800E+000,-2.97400E-006,74.28544E+000
1,1,441,0.00000E+000,3.79420E-009,74.45367E+000,18.48000E+000,5.36300E-006,74.45367E+000,0.00000E+000,3.79420E-009,74.45367E+000,18.48000E+000,5.36300E-006,74.45367E+000
1,1,442,0.00000E+000,3.84930E-009,74.62192E+000,18.52200E+000,10.91400E-006,74.62192E+000,0.00000E+000,3.84930E-009,74.62192E+000,18.52200E+000,10.91400E-006,74.62192E+000
1,1,443,0.00000E+000,3.90710E-009,74.79029E+000,18.56400E+000,15.30800E-006,74.79029E+000,0.00000E+000,3.90710E-009,74.79029E+000,18.56400E+000,15.30800E-006,74.79029E+000
1,1,444,0.00000E+000,3.96980E-009,74.95851E+000,18.60600E+000,13.18400E-006,74.95851E+000,0.00000E+000,3.96980E-009,74.95851E+000,18.60600E+000,13.18400E-006,74.95851E+000
1,1,445,0.00000E+000,4.03790E-009,75.12677E+000,18.64800E+000,5.88800E-006,75.12677E+000,0.00000E+000,4.03790E-009,75.12677E+000,18.64800E+000,5.88800E-006,75.12677E+000
1,1,446,0.00000E+000,4.11090E-009,75.29504E+000,18.69000E+000,-2.32000E-006,75.29504E+000,0.00000E+000,4.11090E-009,75.29504E+000,18.69000E+000,-2.32000E-006,75.29504E+000
1,1,447,0.00000E+000,4.20360E-009,75.46423E+000,18.73200E+000,-12.22400E-006,75.46423E+000,0.00000E+000,4.20360E-009,75.46423E+000,18.73200E+000,-12.22400E-006,75.46423E+000
1,1,448,0.00000E+000,4.29220E-009,75.63255E+000,18.77400E+000,-13.84300E-006,75.63255E+000,0.00000E+000,4.29220E-009,75.63255E+000,18.77400E+000,-13.84300E-006,75.63255E+000
1,1,449,0.00000E+000,4.39320E-009,75.80083E+000,18.81590E+000,-9.81100E-006,75.80083E+000,0.00000E+000,4.39320E-009,75.80083E+000,18.81590E+000,-9.81100E-006,75.80083E+000
1,1,450,0.00000E+000,4.50870E-009,75.96905E+000,18.85790E+000,-2.65600E-006,75.96905E+000,0.00000E+000,4.50870E-009,75.96905E+000,18.85790E+000,-2.65600E-006,75.96905E+000
1,1,451,0.00000E+000,4.63950E-009,76.13730E+000,18.90000E+000,5.93000E-006,76.13730E+000,0.00000E+000,4.63950E-009,76.13730E+000,18.90000E+000,5.93000E-006,76.13730E+000
1,1,452,0.00000E+000,4.78840E-009,76.30557E+000,18.94200E+000,11.34000E-006,76.30557E+000,0.00000E+000,4.78840E-009,76.30557E+000,18.94200E+000,11.34000E-006,76.30557E+000
1,1,453,0.00000E+000,4.92040E-009,76.47378E+000,18.98400E+000,15.38600E-006,76.47378E+000,0.00000E+000,4.92040E-009,76.47378E+000,18.98400E+000,15.38600E-006,76.47378E+000
1,1,454,0.00000E+000,5.05850E-009,76.64202E+000,19.02600E+000,13.28300E-006,76.64202E+000,0.00000E+000,5.05850E-009,76.64202E+000,19.02600E+000,13.28300E-006,76.64202E+000
1,1,455,0.00000E+000,5.20140E-009,76.81096E+000,19.06800E+000,3.13900E-006,76.81096E+000,0.00000E+000,5.20140E-009,76.81096E+000,19.06800E+000,3.13900E-006,76.81096E+000
1,1,456,0.00000E+000,5.33580E-009,76.97921E+000,19.11000E+000,-5.94900E-006,76.97921E+000,0.00000E+000,5.33580E-009,76.97921E+000,19.11000E+000,-5.94900E-006,76.97921E+000
1,1,457,0.00000E+000,5.48750E-009,77.14745E+000,19.15200E+000,-10.91300E-006,77.14745E+000,0.00000E+000,5.48750E-009,77.14745E+000,19.15200E+000,-10.91300E-006,77.14745E+000
1,1,458,-100.00000E-009,5.64050E-009,77.31570E+000,19.19400E+000,-14.07000E-006,77.31570E+000,-100.00000E-009,5.64050E-009,77.31570E+000,19.19400E+000,-14.07000E-006,77.31570E+000
1,1,459,-100.00000E-009,5.79170E-009,77.48395E+000,19.23600E+000,-12.05000E-006,77.48395E+000,-100.00000E-009,5.79170E-009,77.48395E+000,19.23600E+000,-12.05000E-006,77.48395E+000
1,1,460,0.00000E+000,5.95870E-009,77.65220E+000,19.27800E+000,-4.24800E-006,77.65220E+000,0.00000E+000,5.95870E-009,77.65220E+000,19.27800E+000,-4.24800E-006,77.65220E+000
1,1,461,0.00000E+000,6.12820E-009,77.82045E+000,19.32000E+000,4.01300E-006,77.82045E+000,0.00000E+000,6.12820E-009,77.82045E+000,19.32000E+000,4.01300E-006,77.82045E+000
1,1,462,-100.00000E-009,6.30350E-009,77.98869E+000,19.36200E+000,10.12500E-006,77.98869E+000,-100.00000E-009,6.30350E-009,77.98869E+000,19.36200E+000,10.12500E-006,77.98869E+000
1,1,463,-100.00000E-009,6.49130E-009,78.15692E+000,19.40400E+000,14.39600E-006,78.15692E+000,-100.00000E-009,6.49130E-009,78.15692E+000,19.40400E+000,14.39600E-006,78.15692E+000
1,1,464,-100.00000E-009,6.68890E-009,78.32519E+000,19.44600E+000,14.10200E-006,78.32519E+000,-100.00000E-009,6.68890E-009,78.32519E+000,19.44600E+000,14.10200E-006,78.32519E+000
1,1,465,0.00000E+000,6.89060E-009,78.49344E+000,19.48800E+000,7.74000E-006,78.49344E+000,0.00000E+000,6.89060E-009,78.49344E+000,19.48800E+000,7.74000E-006,78.49344E+000
1,1,466,-100.00000E-009,7.09480E-009,78.66166E+000,19.53000E+000,68.00000E-009,78.66166E+000,-100.00000E-009,7.09480E-009,78.66166E+000,19.53000E+000,68.00000E-009,78.66166E+000
1,1,467,0.00000E+000,7.30390E-009,78.82993E+000,19.57200E+000,-8.54100E-006,78.82993E+000,0.00000E+000,7.30390E-009,78.82993E+000,19.57200E+000,-8.54100E-006,78.82993E+000
1,1,468,-100.00000E-009,7.52360E-009,78.99818E+000,19.61400E+000,-12.65800E-006,78.99818E+000,-100.00000E-009,7.52360E-009,78.99818E+000,19.61400E+000,-12.65800E-006,78.99818E+000
1,1,469,-100.00000E-009,7.73490E-009,79.16643E+000,19.65600E+000,-13.43000E-006,79.16643E+000,-100.00000E-009,7.73490E-009,79.16643E+000,19.65600E+000,-13.43000E-006,79.16643E+000
1,1,470,-100.00000E-009,7.94800E-009,79.33471E+000,19.69800E+000,-8.85100E-006,79.33471E+000,-100.00000E-009,7.94800E-009,79.33471E+000,19.69800E+000,-8.85100E-006,79.33471E+000
1,1,471,0.00000E+000,8.17040E-009,79.50296E+000,19.74000E+000,-1.82500E-006,79.50296E+000,0.00000E+000,8.17040E-009,79.50296E+000,19.74000E+000,-1.82500E-006,79.50296E+000
1,1,472,-100.00000E-009,8.39290E-009,79.67120E+000,19.78200E+000,7.48300E-006,79.67120E+000,-100.00000E-009,8.39290E-009,79.67120E+000,19.78200E+000,7.48300E-006,79.67120E+000
1,1,473,-100.00000E-009,8.60840E-009,79.83947E+000,19.82400E+000,12.35700E-006,79.83947E+000,-100.00000E-009,8.60840E-009,79.83947E+000,19.82400E+000,12.35700E-006,79.83947E+000
1,1,474,-100.00000E-009,8.84300E-009,80.00771E+000,19.86600E+000,15.21700E-006,80.00771E+000,-100.00000E-009,8.84300E-009,80.00771E+000,19.86600E+000,15.21700E-006,80.00771E+000
1,1,475,-100.00000E-009,9.06890E-009,80.17609E+000,19.90800E+000,11.83700E-006,80.17609E+000,-100.00000E-009,9.06890E-009,80.17609E+000,19.90800E+000,11.83700E-006,80.17609E+000
1,1,476,-100.00000E-009,9.29700E-009,80.34436E+000,19.95000E+000,4.03700E-006,80.34436E+000,-100.00000E-009,9.29700E-009,80.34436E+000,19.95000E+000,4.03700E-006,80.34436E+000
1,1,477,-100.00000E-009,9.54080E-009,80.51260E+000,19.99200E+000,-4.33900E-006,80.51260E+000,-100.00000E-009,9.54080E-009,80.51260E+000,19.99200E+000,-4.33900E-006,80.51260E+000
1,1,478,-100.00000E-009,9.78420E-009,80.68081E+000,20.03400E+000,-9.85500E-006,80.68081E+000,-100.00000E-009,9.78420E-009,80.68081E+000,20.03400E+000,-9.85500E-006,80.68081E+000
1,1,479,-100.00000E-009,10.03530E-009,80.84908E+000,20.07600E+000,-14.45600E-006,80.84908E+000,-100.00000E-009,10.03530E-009,80.84908E+000,20.07600E+000,-14.45600E-006,80.84908E+000
1,1,480,0.00000E+000,10.27830E-009,81.01732E+000,20.11800E+000,-12.53000E-006,81.01732E+000,0.00000E+000,10.27830E-009,81.01732E+000,20.11800E+000,-12.53000E-006,81.01732E+000
1,1,481,-100.00000E-009,10.52710E-009,81.18625E+000,20.16000E+000,-2.42900E-006,81.18625E+000,-100.00000E-009,10.52710E-009,81.18625E+000,20.16000E+000,-2.42900E-006,81.18625E+000
1,1,482,-100.00000E-009,10.76400E-009,81.35457E+000,20.20200E+000,7.12700E-006,81.35457E+000,-100.00000E-009,10.76400E-009,81.35457E+000,20.20200E+000,7.12700E-006,81.35457E+000
1,1,483,-100.00000E-009,11.02980E-009,81.52280E+000,20.24400E+000,12.03000E-006,81.52280E+000,-100.00000E-009,11.02980E-009,81.52280E+000,20.24400E+000,12.03000E-006,81.52280E+000
1,1,484,-100.00000E-009,11.26930E-009,81.69105E+000,20.28600E+000,14.96500E-006,81.69105E+000,-100.00000E-009,11.26930E-009,81.69105E+000,20.28600E+000,14.96500E-006,81.69105E+000
1,1,485,-100.00000E-009,11.51050E-009,81.85937E+000,20.32800E+000,12.55600E-006,81.85937E+000,-100.00000E-009,11.51050E-009,81.85937E+000,20.32800E+000,12.55600E-006,81.85937E+000
1,1,486,-100.00000E-009,11.76850E-009,82.02759E+000,20.37000E+000,4.85900E-006,82.02759E+000,-100.00000E-009,11.76850E-009,82.02759E+000,20.37000E+000,4.85900E-006,82.02759E+000
1,1,487,-100.00000E-009,12.01890E-009,82.19583E+000,20.41200E+000,-3.32200E-006,82.19583E+000,-100.00000E-009,12.01890E-009,82.19583E+000,20.41200E+000,-3.32200E-006,82.19583E+000
1,1,488,-100.00000E-009,12.26910E-009,82.36413E+000,20.45400E+000,-9.57300E-006,82.36413E+000,-100.00000E-009,12.26910E-009,82.36413E+000,20.45400E+000,-9.57300E-006,82.36413E+000
1,1,489,-100.00000E-009,12.50490E-009,82.53235E+000,20.49600E+000,-14.21200E-006,82.53235E+000,-100.00000E-009,12.50490E-009,82.53235E+000,20.49600E+000,-14.21200E-006,82.53235E+000
1,1,490,-100.00000E-009,12.73440E-009,82.70060E+000,20.53800E+000,-12.85900E-006,82.70060E+000,-100.00000E-009,12.73440E-009,82.70060E+000,20.53800E+000,-12.85900E-006,82.70060E+000
1,1,491,-100.00000E-009,12.95820E-009,82.86891E+000,20.58000E+000,-5.55500E-006,82.86891E+000,-100.00000E-009,12.95820E-009,82.86891E+000,20.58000E+000,-5.55500E-006,82.86891E+000
1,1,492,-100.00000E-009,13.16690E-009,83.03714E+000,20.62200E+000,2.40700E-006,83.03714E+000,-100.00000E-009,13.16690E-009,83.03714E+000,20.62200E+000,2.40700E-006,83.03714E+000
1,1,493,-100.00000E-009,13.36660E-009,83.20538E+000,20.66400E+000,9.92900E-006,83.20538E+000,-100.00000E-009,13.36660E-009,83.20538E+000,20.66400E+000,9.92900E-006,83.20538E+000
1,1,494,0.00000E+000,13.54970E-009,83.37371E+000,20.70600E+000,13.88400E-006,83.37371E+000,0.00000E+000,13.54970E-009,83.37371E+000,20.70600E+000,13.88400E-006,83.37371E+000
1,1,495,-100.00000E-009,13.71290E-009,83.54197E+000,20.74800E+000,14.20600E-006,83.54197E+000,-100.00000E-009,13.71290E-009,83.54197E+000,20.74800E+000,14.20600E-006,83.54197E+000
1,1,496,0.00000E+000,13.87150E-009,83.71020E+000,20.79000E+000,8.79200E-006,83.71020E+000,0.00000E+000,13.87150E-009,83.71020E+000,20.79000E+000,8.79200E-006,83.71020E+000
1,1,497,0.00000E+000,13.99980E-009,83.87852E+000,20.83200E+000,484.00000E-009,83.87852E+000,0.00000E+000,13.99980E-009,83.87852E+000,20.83200E+000,484.00000E-009,83.87852E+000
1,1,498,0.00000E+000,14.11620E-009,84.04675E+000,20.87400E+000,-8.32700E-006,84.04675E+000,0.00000E+000,14.11620E-009,84.04675E+000,20.87400E+000,-8.32700E-006,84.04675E+000
1,1,499,0.00000E+000,14.23640E-009,84.21501E+000,20.91600E+000,-12.63900E-006,84.21501E+000,0.00000E+000,14.23640E-009,84.21501E+000,20.91600E+000,-12.63900E-006,84.21501E+000
1,1,500,700.00000E-009,14.82340E-009,84.38336E+000,20.95800E+000,-13.24800E-006,84.38336E+000,700.00000E-009,14.82340E-009,84.38336E+000,20.95800E+000,-13.24800E-006,84.38336E+000
1,1,501,-12.80000E-006,13.97860E-009,84.55159E+000,21.00000E+000,-8.80700E-006,84.55159E+000,-12.80000E-006,13.97860E-009,84.55159E+000,21.00000E+000,-8.80700E-006,84.55159E+000
1,1,502,1.40000E-006,10.45790E-009,84.74212E+000,21.04200E+000,14.13500E-006,84.74212E+000,1.40000E-006,10.45790E-009,84.74212E+000,21.04200E+000,14.13500E-006,84.74212E+000
1,1,503,-100.00000E-009,9.75780E-009,84.91035E+000,21.08400E+000,7.78000E-006,84.91035E+000,-100.00000E-009,9.75780E-009,84.91035E+000,21.08400E+000,7.78000E-006,84.91035E+000
1,1,504,-100.00000E-009,9.96750E-009,85.07861E+000,21.12600E+000,-150.00000E-009,85.07861E+000,-100.00000E-009,9.96750E-009,85.07861E+000,21.12600E+000,-150.00000E-009,85.07861E+000
1,1,505,-100.00000E-009,10.13960E-009,85.26007E+000,21.16800E+000,9.20800E-006,85.26007E+000,-100.00000E-009,10.13960E-009,85.26007E+000,21.16800E+000,9.20800E-006,85.26007E+000
1,1,506,0.00000E+000,10.22540E-009,85.42832E+000,21.21000E+000,1.84500E-006,85.42832E+000,0.00000E+000,10.22540E-009,85.42832E+000,21.21000E+000,1.84500E-006,85.42832E+000
1,1,507,0.00000E+000,10.29200E-009,85.59660E+000,21.25200E+000,-7.78800E-006,85.59660E+000,0.00000E+000,10.29200E-009,85.59660E+000,21.25200E+000,-7.78800E-006,85.59660E+000
1,1,508,0.00000E+000,10.30850E-009,85.76498E+000,21.29400E+000,-13.00000E-006,85.76498E+000,0.00000E+000,10.30850E-009,85.76498E+000,21.29400E+000,-13.00000E-006,85.76498E+000
1,1,509,0.00000E+000,10.29280E-009,85.93323E+000,21.33600E+000,-13.59900E-006,85.93323E+000,0.00000E+000,10.29280E-009,85.93323E+000,21.33600E+000,-13.59900E-006,85.93323E+000
1,1,510,0.00000E+000,10.24280E-009,86.10148E+000,21.37800E+000,-9.10000E-006,86.10148E+000,0.00000E+000,10.24280E-009,86.10148E+000,21.37800E+000,-9.10000E-006,86.10148E+000
1,1,511,0.00000E+000,10.17630E-009,86.27023E+000,21.42000E+000,918.00000E-009,86.27023E+000,0.00000E+000,10.17630E-009,86.27023E+000,21.42000E+000,918.00000E-009,86.27023E+000
1,1,512,0.00000E+000,10.08290E-009,86.43847E+000,21.46200E+000,9.53700E-006,86.43847E+000,0.00000E+000,10.08290E-009,86.43847E+000,21.46200E+000,9.53700E-006,86.43847E+000
1,1,513,100.00000E-009,9.94750E-009,86.60671E+000,21.50400E+000,13.58900E-006,86.60671E+000,100.00000E-009,9.94750E-009,86.60671E+000,21.50400E+000,13.58900E-006,86.60671E+000
1,1,514,100.00000E-009,9.79890E-009,86.77499E+000,21.54600E+000,14.10600E-006,86.77499E+000,100.00000E-009,9.79890E-009,86.77499E+000,21.54600E+000,14.10600E-006,86.77499E+000
1,1,515,100.00000E-009,9.64200E-009,86.94322E+000,21.58800E+000,9.45600E-006,86.94322E+000,100.00000E-009,9.64200E-009,86.94322E+000,21.58800E+000,9.45600E-006,86.94322E+000
1,1,516,100.00000E-009,9.44980E-009,87.11147E+000,21.63000E+000,2.40600E-006,87.11147E+000,100.00000E-009,9.44980E-009,87.11147E+000,21.63000E+000,2.40600E-006,87.11147E+000
1,1,517,100.00000E-009,9.24030E-009,87.28017E+000,21.67200E+000,-8.78700E-006,87.28017E+000,100.00000E-009,9.24030E-009,87.28017E+000,21.67200E+000,-8.78700E-006,87.28017E+000
1,1,518,100.00000E-009,9.02470E-009,87.44841E+000,21.71400E+000,-12.77100E-006,87.44841E+000,100.00000E-009,9.02470E-009,87.44841E+000,21.71400E+000,-12.77100E-006,87.44841E+000
1,1,519,100.00000E-009,8.80570E-009,87.61670E+000,21.75600E+000,-12.99900E-006,87.61670E+000,100.00000E-009,8.80570E-009,87.61670E+000,21.75600E+000,-12.99900E-006,87.61670E+000
1,1,520,100.00000E-009,8.56580E-009,87.78497E+000,21.79800E+000,-8.33700E-006,87.78497E+000,100.00000E-009,8.56580E-009,87.78497E+000,21.79800E+000,-8.33700E-006,87.78497E+000
1,1,521,100.00000E-009,8.32850E-009,87.95319E+000,21.84000E+000,-1.11600E-006,87.95319E+000,100.00000E-009,8.32850E-009,87.95319E+000,21.84000E+000,-1.11600E-006,87.95319E+000
1,1,522,100.00000E-009,8.09920E-009,88.12144E+000,21.88200E+000,8.61900E-006,88.12144E+000,100.00000E-009,8.09920E-009,88.12144E+000,21.88200E+000,8.61900E-006,88.12144E+000
1,1,523,100.00000E-009,7.87970E-009,88.28970E+000,21.92400E+000,13.22600E-006,88.28970E+000,100.00000E-009,7.87970E-009,88.28970E+000,21.92400E+000,13.22600E-006,88.28970E+000
1,1,524,100.00000E-009,7.67150E-009,88.45793E+000,21.96600E+000,14.91600E-006,88.45793E+000,100.00000E-009,7.67150E-009,88.45793E+000,21.96600E+000,14.91600E-006,88.45793E+000
1,1,525,100.00000E-009,7.45610E-009,88.62617E+000,22.00800E+000,10.82100E-006,88.62617E+000,100.00000E-009,7.45610E-009,88.62617E+000,22.00800E+000,10.82100E-006,88.62617E+000
1,1,526,100.00000E-009,7.25490E-009,88.79444E+000,22.05000E+000,3.28600E-006,88.79444E+000,100.00000E-009,7.25490E-009,88.79444E+000,22.05000E+000,3.28600E-006,88.79444E+000
1,1,527,100.00000E-009,7.05230E-009,88.96267E+000,22.09200E+000,-5.53500E-006,88.96267E+000,100.00000E-009,7.05230E-009,88.96267E+000,22.09200E+000,-5.53500E-006,88.96267E+000
1,1,528,100.00000E-009,6.85980E-009,89.13091E+000,22.13400E+000,-10.84600E-006,89.13091E+000,100.00000E-009,6.85980E-009,89.13091E+000,22.13400E+000,-10.84600E-006,89.13091E+000
1,1,529,100.00000E-009,6.67080E-009,89.29932E+000,22.17600E+000,-13.88700E-006,89.29932E+000,100.00000E-009,6.67080E-009,89.29932E+000,22.17600E+000,-13.88700E-006,89.29932E+000
1,1,530,100.00000E-009,6.46970E-009,89.46755E+000,22.21800E+000,-11.52000E-006,89.46755E+000,100.00000E-009,6.46970E-009,89.46755E+000,22.21800E+000,-11.52000E-006,89.46755E+000
1,1,531,100.00000E-009,6.27250E-009,89.63580E+000,22.26000E+000,-3.42000E-006,89.63580E+000,100.00000E-009,6.27250E-009,89.63580E+000,22.26000E+000,-3.42000E-006,89.63580E+000
1,1,532,100.00000E-009,6.07870E-009,89.80406E+000,22.30200E+000,5.08000E-006,89.80406E+000,100.00000E-009,6.07870E-009,89.80406E+000,22.30200E+000,5.08000E-006,89.80406E+000
1,1,533,100.00000E-009,5.89330E-009,89.97229E+000,22.34400E+000,10.81000E-006,89.97229E+000,100.00000E-009,5.89330E-009,89.97229E+000,22.34400E+000,10.81000E-006,89.97229E+000
1,1,534,100.00000E-009,5.71460E-009,90.14053E+000,22.38600E+000,15.39300E-006,90.14053E+000,100.00000E-009,5.71460E-009,90.14053E+000,22.38600E+000,15.39300E-006,90.14053E+000
1,1,535,100.00000E-009,5.54030E-009,90.30880E+000,22.42800E+000,13.23600E-006,90.30880E+000,100.00000E-009,5.54030E-009,90.30880E+000,22.42800E+000,13.23600E-006,90.30880E+000
1,1,536,100.00000E-009,5.39230E-009,90.47703E+000,22.47000E+000,6.09800E-006,90.47703E+000,100.00000E-009,5.39230E-009,90.47703E+000,22.47000E+000,6.09800E-006,90.47703E+000
